resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,device_name,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,average_cadence,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,distance_km,total_time_min,pace_per_km,elevation_per_km,avg_hr,avg_cadence,weekly_km,rolling_pace
2,"{'id': 136751026, 'resource_state': 1}",Tempo?,5587.7,1749,1863,26.4,Run,Run,0.0,Garmin Forerunner 45,13329981475,2025-01-12T01:11:17Z,2025-01-11T17:11:17Z,(GMT-08:00) America/Los_Angeles,-28800.0,,,,2,3,0,1,0,"{'id': 'a13329981475', 'summary_polyline': 'cfvlErp}mU@Jn@p@PLXt@TVJP@JCLUh@uCjEa@t@FTA\\CTi@dAA\\@tABHDHNJxB|@~CdBbAdAfA|@fAhAfA~@`@V^E`@Oh@Ib@QTg@^sA^y@Va@h@Y`@[f@g@DKDm@Mq@?g@Va@dA_Ap@yAhAaBp@s@jAq@^]NWL_@PeBv@_C`AeBtBgDb@k@\\YrAERUtBiDrB{CnAuBNk@JiA^_AX_@bAc@b@c@|AeCjAaB^y@Hi@Du@La@x@iBb@y@X_@bBaA\\]d@k@b@s@Vi@Rw@VYXUTYR[@QU[o@i@iAgAw@i@k@[mAe@mBe@sAOcD}@cA_@uBiAaC{BcCcCgB_Bc@g@k@g@[IQRiBjDc@p@w@tAEPm@r@oDbG]b@mBvCk@dA_@`@qAxB[l@OP]h@oAtBa@j@w@rAkAfB]`A}@hAuAxBK`@BDy@hA]h@cApA', 'resource_state': 2}",False,False,False,False,everyone,False,g20918350,"[33.70639, -117.792726]","[33.706219, -117.791479]",3.195,4.933,82.9,True,170.3,187.0,False,True,40.6,18.2,14217148237,14217148237,garmin_ping_401563424502,False,1,0,False,5.5877,29.15,5.216815505485262,4.724663099307407,170.3,82.9,44.2296,6.150145024412941
2,"{'id': 136751026, 'resource_state': 1}",Evening Run Pt. 1,4288.3,1353,1467,10.5,Run,Run,0.0,Garmin Forerunner 45,13931278961,2025-03-19T22:15:56Z,2025-03-19T18:15:56Z,(GMT-05:00) America/New_York,-14400.0,,,,4,3,3,1,0,"{'id': 'a13931278961', 'summary_polyline': 'ypnaGdccqLIe@m@cAu@aCBOGk@i@wAOm@Qc@k@aA?Si@c@QQQs@QoA?m@AMKWFe@?e@SmABw@f@y@?QL{@AeAZQL[JwAVkBRgBAk@Js@R}CBcAKm@KsAH_A?_@@yAK[Ai@r@{@FaB?y@P}BE{@Be@Xm@LcAEkA@_ARsBAOOgA?QEWB_@L]Ba@Lq@h@{@b@_EHuARaBHsAWiAHk@Du@?c@Ea@Mi@AME@ECDGH]BaAP{AKs@R_ACk@Bu@`@sA?c@LS?UEYBiAHS\\i@FOb@oBD{AI}DTo@FWFs@HO?u@Ii@?k@Oi@Gw@Ko@?i@HgA?]D_@NWn@MJWPk@Bu@?w@Do@Em@Uw@Ku@Iy@IqA@QG_@?{@KcAAcABcACoAXu@JaALm@DID[Bw@Hk@?YKmBGUGq@Qc@EcBCMK}AE[?oALg@FEjB{@b@Mp@k@N@lAYNIBMpBu@?EECH@bAi@@AOHEOPs@A[z@_CNGLU', 'resource_state': 2}",False,False,False,False,everyone,False,g20918350,"[42.34932, -71.129876]","[42.346224, -71.083791]",3.169,6.367,84.2,True,160.5,179.0,False,True,15.0,3.1,14870279326,14870279326,garmin_ping_420905969488,False,1,0,False,4.2883000000000004,22.55,5.258494041928036,2.4485227246228107,160.5,84.2,36.9311,6.0158711606094135
2,"{'id': 136751026, 'resource_state': 1}",Evening Run Pt. 2,4765.2,1582,1662,18.6,Run,Run,0.0,Garmin Forerunner 45,13931478132,2025-03-19T22:56:28Z,2025-03-19T18:56:28Z,(GMT-05:00) America/New_York,-14400.0,,,,0,3,0,1,0,"{'id': 'a13931478132', 'summary_polyline': 'awmaGpwzpLWhCOr@A^QIFEACE?EFKf@JvCW`@}@dASHCAOR@AOJeAd@_AZORSDa@RWVgBbA_@GsA`@e@Z[NeAd@e@Lw@^a@TULc@Ly@^QL_@@iA^Q?IOc@PGE?Kl@WB?DH?FDDL?Ft@DfBFj@FhBJtAPrAx@xDn@pADh@Jh@Pn@L|@VnABtBGn@CvAG~@IvDMlCEpBEp@?hAEfCi@vOAfAK`DK`H[dFAQzAH?BGPMF?FHBJNAJHTHj@Rr@ZVHLp@f@NfBAvBEd@Gb@Ep@QpAO|AE|@Ad@IhAShEGh@KzB?n@Z~CS|DMt@Qd@ClAH|AEv@U|@QdBQp@GJQh@ObAKpA?p@GjBSbBFn@GjADj@DBTBRVMVI~AS^CTCj@CjBE`@KjCAjAJf@Pb@f@r@xAvCf@nA^nAV`@Tj@Tz@RlAJtADZAb@@fA', 'resource_state': 2}",False,False,False,False,everyone,False,g20918350,"[42.345935, -71.082622]","[42.350018, -71.13087]",3.012,9.98,83.9,True,157.1,172.0,False,True,14.9,1.9,14870492004,14870492004,garmin_ping_420912199755,False,0,0,False,4.7652,26.366666666666667,5.533171045636419,3.903298917149333,157.1,83.9,28.2207,5.656336060856789
2,"{'id': 136751026, 'resource_state': 1}",Afternoon Run,9654.3,3432,3442,50.1,Run,Run,0.0,Garmin Forerunner 45,13997280632,2025-03-26T21:46:41Z,2025-03-26T17:46:41Z,(GMT-05:00) America/New_York,-14400.0,,,,7,2,0,1,0,"{'id': 'a13997280632', 'summary_polyline': 'k~maGdkcqLd@Sf@]x@a@|@q@l@]Z_@`Aw@^g@Vc@\\]vA}Cv@kB@G?]Li@Rc@`AaBPm@F_@Zg@@IVSHMx@iBJk@Xg@HWFIPg@p@_ALc@B[h@{@X]N`@\\jBPp@b@nCHv@J\\Hn@\\v@Dj@ELDFLdA^nBNrAX~ATn@R\\r@xCJnAJf@n@dC@|@h@rBF|ALx@L|EAlAIhBArDFv@Lx@Bn@BhBP|@\\rAId@EA\\rB`@zAXvBXzAj@tBJj@?PFhAHh@JZJn@^hBZ~@RtB?t@TjADnA?AA@ACJhAJr@^jBF`@Bf@TrB\\`BDn@@DPdBJn@Vl@D|@@h@XfBF~@X`B\\vCDl@Pt@\\p@Hn@l@`BCz@B\\Et@M`@Ad@AACBJhAD|BFdAJx@?B]ZGVGz@Qj@OpAUf@CPFJx@Sr@UVCr@Cb@?x@FjATVJ|DjAp@Tb@T|@l@n@p@f@r@Th@\\fAl@tARp@Hr@@hAEd@WfAo@nA[`@mCvCu@xAWf@eAnCSn@m@xCWj@a@h@oAhAo@^[Hc@R]Je@?k@Mc@[kB{C]U[K]E_@MKKc@k@Mk@GcAJm@No@t@_BRw@Hu@Ao@Kc@QY_@Y]?a@Pc@b@c@Pg@Ee@[Qc@Io@NcBj@_CPeARu@\\yBAi@Gi@e@uBAk@Pg@TIf@Cd@BrAGd@Gz@]JW\\m@b@wBHsAXc@FYIo@G{@Ki@Ay@Gm@@OHY@WAkBE}BK_@ScAIu@]aBS_BqAkGUi@GY?m@IeBQmAYaAAq@K{@Qe@CmBIk@BUI]Ge@Sq@IaAOsAQ_AIUCc@QiACk@Bi@a@{ASc@Ka@B}A]cB?iAEc@IWGKOs@Gi@q@kD?[Mq@W}@AK@m@Ji@FOJGC@KCMi@Cg@BKVYKs@GmAKu@GsA?cBRoAC[FeAMyDIo@YwD?u@Gq@UoBa@uAMs@{@yBKq@Qo@SsA?ODAC]u@_CCQIYe@gAWi@YcBGoAMi@Iw@Bq@KqAKk@O_@Ag@Mq@Q_@WoBCCS@WLORULILODCFKLi@jAIf@O^y@nAYt@]^QVc@hAYf@EP', 'resource_state': 2}",False,False,False,False,everyone,False,g20918350,"[42.348692, -71.129446]","[42.34474, -71.125807]",2.813,4.45,84.4,True,153.5,171.0,False,True,41.7,13.5,14941198331,14941198331,garmin_ping_423028579955,False,3,0,False,9.6543,57.2,5.924821064189015,5.189397470557162,153.5,84.4,32.7203,5.529306228844867
2,"{'id': 136751026, 'resource_state': 1}",Jamaica Pond Run,9671.4,3684,3958,62.8,Run,Run,0.0,Garmin Forerunner 45,14063902525,2025-04-02T22:25:28Z,2025-04-02T18:25:28Z,(GMT-05:00) America/New_York,-14400.0,,,,4,5,0,2,0,"{'id': 'a14063902525', 'summary_polyline': 'mpnaGtccqL@II_AOc@Ic@KUMo@m@gBQc@Ye@w@aBYa@Us@[WWc@Sk@Ge@BqBNyBAm@FKB_@Lg@JsAOo@Io@NUN}@@c@Ti@TcCRqABk@BgAFwBIo@KC?DA@KC?C@?A?IA@@WWJs@Ak@O]mB_AGM?QDg@?e@Zm@?MK]jEmA?DZL`@@HDh@Ep@J\\?`@JXVrAFdAXZAXBp@LHL@LIn@@jAMpAKdCRPNHf@AjBWf@LFJH@HG\\A^J`B@`@GR@TCd@Ad@BrAf@p@N^Rn@RhAj@`At@b@NzAbAXZfAh@fAt@Lp@b@zAPLxBKl@IDTFJTALIf@Kb@U|@[hBVf@PfAPdA\\r@Bx@X`@Ct@QPDFJ`ADfAZ\\Qb@EjAW\\Ul@}@LMHUGCCBGMEUPUTMRWnAeB\\_@VKt@c@ZGRIF@^Ib@[^Ml@Ep@WbAO^QTABCNNRD\\Gb@]|Ay@X]Rm@JQHGHCJJ@DB@HKr@EvARd@@\\RbB^^N|A`@@IC]UmAAm@Ha@j@cCj@eDNg@CQBGHAPFb@IX]B?dBThAHnATr@Tv@f@n@Pn@XZT\\DhAKL@h@FLFr@LnAA^Fh@RXXL\\H\\DdAD^@^f@|CTf@r@hAN^VTt@\\d@FbAIXFp@?VEJLN@?ECD@FB?CB`@X\\\\UlAAj@Dn@Nt@R\\x@~@n@`ATVn@b@\\ZnA|BTh@~@~AnAv@\\LXA|Bk@t@KhBk@~@a@^Ah@H`Ac@^K\\Ah@B~AVd@@\\SV[Fg@IeBLe@h@gAJi@Dm@Lq@p@kBHa@Bc@CSMm@uAaBQi@cAaBqBqCAMKMB@c@YI?B@k@Qm@?m@EqAWuA?}ASoAc@eAIi@Jc@T_@\\]PeARk@@YAc@McBiAmAe@q@EyA^kALsAKe@Oo@k@c@gA]kA[{@U_@cA{@e@OqAScABQIUDi@X]Tm@l@[b@Yh@M`@GFg@X_@Cg@O}BuA{@M{@AsAMkA[wAk@c@S]Su@o@eBs@}@i@kBs@u@QkAo@[]GUC@@BA@_APc@@g@OQKm@w@aAy@m@W_@Ws@Gg@a@s@kAwBsBO[[e@[WU[s@q@GK', 'resource_state': 2}",False,False,False,False,everyone,False,g20918350,"[42.349354, -71.130183]","[42.336284, -71.109841]",2.625,5.067,83.8,True,147.4,166.0,False,True,27.8,4.1,15012588080,15012588080,garmin_ping_425359921833,False,0,0,False,9.6714,61.4,6.348615505511094,6.493372210848481,147.4,83.8,39.1747,5.656383432549965
2,"{'id': 136751026, 'resource_state': 1}",Hyrox… Kinda,8307.6,2789,3476,33.6,Run,Run,0.0,Garmin Forerunner 45,14132832201,2025-04-09T22:31:23Z,2025-04-09T18:31:23Z,(GMT-05:00) America/New_York,-14400.0,,,,1,3,0,2,0,"{'id': 'a14132832201', 'summary_polyline': '_pnaGndcqLGy@UsAa@aA_@e@Kg@G{@m@eAo@wAmAqBe@UOMEMA}@HmA?s@b@qBCwBRu@H{AIqALu@JyBVyBAgAF{@Hq@Ns@Hm@Ao@CI[OG?GIE@@?M?@cCEOSYa@Is@A_@YCKRcBV]IUf@wBNKZLJAZJVDRCBEd@mF@o@N{@Fw@BuBFw@DkAFq@LgCBy@Eu@KYCAu@IsAAqBOu@Ce@GeBIqAKEA_@YCc@Hw@JmBHo@Lm@@c@Ck@FmCH}AIoED{AGq@CiA@y@Go@AcAI{@Ou@Gq@QcASm@Go@WsA_@uAmAeGUgBEo@K}@WyCu@cDEo@q@cCg@wAiAeF[eBaBwGMo@QuA@QBApKiEjAYhAc@zIgD~BcAh@Ql@GhAg@N??KKGmAr@_ARa@Nc@@GOg@PK@AEHId@S?ZHj@PjBRjEJ|@`AdFNd@b@h@HXA^BZT|@Ht@ZjB@LIzESrEEzBI`CUjCg@rAAT?XL^@NIxCAnBGtBOjBi@~UE^?IBKDAp@JHCFO?[DZKNIZEr@GTB\\A\\EP@VG^C|@HbCCVQp@?`@f@z@NDx@Ch@FPL@FQfAEf@KhBAx@@Dx@RHN@RIl@K^Gr@A`@Bx@ErAKt@KbCBDv@@dALXH@F?r@Gn@GT?BD?CKC^?^ObDKh@EDI?[ISAu@Me@?WjC?j@En@Ij@Ev@QnCKz@k@rKC|@U|CCtAMzA?t@Gb@Ch@M~@G`CBHH~@Np@Nb@\\NLP', 'resource_state': 2}",False,False,False,False,everyone,False,g20918350,"[42.349187, -71.130106]","[42.350371, -71.127283]",2.979,6.36,84.7,True,156.8,179.0,False,True,15.1,1.7,15084751525,15084751525,garmin_ping_427611151847,False,0,0,False,8.3076,46.483333333333334,5.595278219140706,4.044489383215369,156.8,84.7,44.2582,5.732075975281054
2,"{'id': 136751026, 'resource_state': 1}",Evening Run,9761.7,3099,3414,35.8,Run,Run,0.0,Garmin Forerunner 45,14160977912,2025-04-12T23:40:13Z,2025-04-12T19:40:13Z,(GMT-05:00) America/New_York,-14400.0,,,,4,3,0,1,0,"{'id': 'a14160977912', 'summary_polyline': 'u`naGjlcqLvAq@b@[f@StA{@z@o@fBiBT_@Pe@Za@pA}CR_@n@}ABg@Rq@`@i@v@_BBs@\\k@`@c@f@_AHc@\\{@Za@dAsBPq@^k@LYlA{@`@Qj@c@ZGxEq@`AFpAVp@Hd@JfAd@|@DXLb@Bp@SpCP~@Af@KhA]\\]d@u@L]KYHYVK`@G^o@V[`B}At@e@NCPMHO~@MhBu@zAOd@[JAHI\\OXUv@]d@k@f@}@DOH_AEs@Ou@Fu@Ca@NmBImACIAa@@KKYCWTWLe@Hq@CeAESiBAyBoCsAy@QQAW?FKJa@Ec@WqCqC}AiBqBmBUYa@Yi@[CBHDa@m@_@s@Y_@c@c@OWUO_@[AEOCmAF_@IyAmAc@SWq@YUSYm@CKEGM@Sp@oB~@kDT_@p@mBp@mADc@Tg@h@yBL[JOr@iC`@{@DUJULy@XcATo@Nm@d@wARaAZo@H{@Cm@Kq@[k@g@cBM{@Ce@]WWe@AIFWEO?UQ[]_BOo@]}@CSAaAQe@c@}BKs@?[m@{BQo@a@}@u@kC_AgC]oAGc@Kc@S][oAWk@[aAKu@Mk@kA{CKq@_@cAE_@iA}DSg@YaAQy@Qc@a@{@_@c@O_@gCmCc@o@O_@g@m@o@f@WC{@{AiAoAkAgBq@o@_@Oi@Da@Q[_@o@qA?u@M_@y@cAYi@e@yAYYMYUOWk@WqAEa@s@kBq@Ho@V{Ax@KAEGWLs@N}@b@D]KPo@b@C`@@z@?x@O`@?p@Nj@Vj@h@b@VBTRb@RD`BMLaAj@g@j@[X_AfA{@XQPs@b@C`@Bn@E|@Br@Lj@VtBj@zBd@hDJfAVr@@VCj@Dj@Cl@BtALx@CzFF~CCbCBf@E\\?lCA`@BdBFn@Cn@QzBRjBAn@Jn@HxADZCH@|@Kj@E@EHFDMNMhBEzAE~@WpBAt@EbAM~@IVi@HIHKLM^IdACv@@NHPD\\Ef@BZ_@xAKfAEz@[Fg@E]D?EOEOPOd@QXEPe@tAMh@WxBAXChDRv@R^b@H@PCFCHKFFD@HOzAAXDJNLNf@NrABx@AjBGjAD`@WhAOjCbANJHAz@Gh@', 'resource_state': 2}",False,False,False,False,everyone,False,g22839083,"[42.348981, -71.129738]","[42.350703, -71.113958]",3.15,7.25,85.1,True,157.2,170.0,False,True,19.3,3.8,15114237847,15114237847,garmin_ping_428555887654,False,3,0,False,9.761700000000001,51.65,5.291086593523668,3.6673939989960758,157.2,85.1,52.03620000000001,5.7385944856001805
2,"{'id': 136751026, 'resource_state': 1}",Evening Run,4263.5,1446,1538,16.0,Run,Run,0.0,Garmin Forerunner 45,14198695570,2025-04-16T22:31:31Z,2025-04-16T18:31:31Z,(GMT-05:00) America/New_York,-14400.0,,,,2,3,0,1,0,"{'id': 'a14198695570', 'summary_polyline': 'g_naG|jcqLXQb@QfB}@z@s@d@YzAyAl@s@Vg@V[f@{@b@_AbAiCF}@Ri@hA{B`@mARW`AeBPu@HMlAoBPi@T[@YRQR_@J_@VYLGVSDME{@RGF@FHb@E^M\\qDNgAHSRkBJg@F{@Lo@@_@Hu@@kBT{AHm@AWJs@B_BDm@CcADwAHu@F{A?{@Fq@DuA?i@CiAVaADi@?kCEg@?_BCCE]TmCJs@f@e@T[Rk@FKNCLIp@s@HeATi@Pw@b@sA@_@d@aAPM\\g@t@eBR[f@i@ZaAFe@HGLc@f@w@PiATm@DY^s@\\qBZu@Dc@T{@PW`@]FYx@i@^}@Eu@Bq@H_AP_@aAeBWm@]{@e@}AIIg@eB^g@F]Ge@o@uAc@y@Oa@s@kAMi@O[Oi@Ki@Co@d@s@Vq@jAkDrBkHd@sBP_@~AmFQQB]No@\\y@Jo@Mm@Ku@', 'resource_state': 2}",False,False,False,False,everyone,False,g20918350,"[42.348747, -71.129621]","[42.336794, -71.087502]",2.948,4.92,86.0,True,142.6,155.0,False,True,19.3,4.3,15153594131,15153594131,garmin_ping_429802147814,False,0,0,False,4.2635,24.1,5.652632813416208,3.752785270317814,142.6,86.0,50.711999999999996,5.762486839156138
2,"{'id': 136751026, 'resource_state': 1}",Evening Run,3094.5,1009,1092,21.4,Run,Run,0.0,Garmin Forerunner 45,14198907639,2025-04-16T23:26:08Z,2025-04-16T19:26:08Z,(GMT-05:00) America/New_York,-14400.0,,,,0,2,0,1,0,"{'id': 'a14198907639', 'summary_polyline': 'etkaGtr{pLJl@Vv@Yp@Mj@{@fBOl@k@`BQx@Qf@c@jBs@pBeA|DSh@CR{@hCQp@CZNb@Ej@On@@Rl@rAX`@Fh@N^n@x@JDfANp@TBJ@x@FXR`@ZTh@t@Lf@{@bBNxAHb@Dn@JJ?DK`@y@pBQp@On@QZW~@e@z@Yz@Op@cA|C]zACVi@|ADRCN@LKTDVAj@[l@OLq@vAg@p@_@Zy@tAM`@CVGDB^c@PYZ}@|A{@fB]pA[\\}@vBIFCrBKhBGd@F`@Bb@BhCEbFc@vECl@DtAOlB@XERM`DQtAQ|C', 'resource_state': 2}",False,False,False,False,everyone,False,g20918350,"[42.336825, -71.087739]","[42.341611, -71.120431]",3.067,5.38,85.3,True,145.8,163.0,False,True,16.8,4.3,15153811488,15153811488,garmin_ping_429809599065,False,0,0,False,3.0945,16.816666666666666,5.434372811978241,6.915495233478752,145.8,85.3,49.5182,5.664397188713984
2,"{'id': 136751026, 'resource_state': 1}",Upper+ Run Circuit,7272.5,3529,3765,22.0,Run,Run,0.0,Garmin Forerunner 45,14250766914,2025-04-22T10:17:31Z,2025-04-22T06:17:31Z,(GMT-05:00) America/New_York,-14400.0,,,,2,3,0,2,0,"{'id': 'a14250766914', 'summary_polyline': '_qnaG`dcqLBg@Ce@?YI[S[KUc@_BEk@Yo@Ya@u@yAcAiBUYm@iAQi@CwAHm@Tm@Bc@C_BDi@Tk@Bg@?kAHm@Pk@D_Bh@qEV_GKY}@g@AQJe@Da@EIu@Og@Q]GWKAKNcATg@@]DKNeCZOb@IVAz@LDCViABo@Jq@Ja@NgAHYFe@Bm@Gq@@aBCaA?qABgAJsBDuBNuADaAXoDFcA?s@QcAUESKCsCCKCEE?S]CIEy@EKKG_BO?R@BBG@{C^wJ?oAT_GDaDFcBF_AAw@Mi@EIAMFe@CQJ]AB@HBGADEJAE?BB?BOC@@ABL@PMr@?PR`@ArAKrFWxFClCUvHAlAMrCFuBAYFw@Ag@HmADgDNwCHe@As@H{C?o@BaAFa@@yBD}A?MOa@AK@cA@QAHC?ABLKI@@G?JDB@ZKj@R|@OdHGrACbCUlIUbGAbC?PEHE@FYDEf@DHDHEN]?MB?AF@IDAAAENCC@EC?BF?CB?AFBQB@EBHBC@EELn@TJVGHBVN@dAIzB@z@BBRFHVHj@Bn@MjBKpBWvBGbADLPHb@HPF@VEj@MRCLBNCd@K\\ArAU|Fi@pJIj@?`@B@AHYxAGl@Ct@Gp@@v@I|@Wz@I^Dd@CpDIlAK`AIbDSxA?XBDCVOh@Gr@Oh@?zAM~@@fBIVYd@Av@N~@Rn@`@dAPt@VJ^fAh@Vf@n@Vf@\\f@~@dDJb@NvA', 'resource_state': 2}",False,False,False,False,everyone,False,g22839083,"[42.34924, -71.130148]","[42.34919, -71.130124]",2.061,5.8,83.7,True,145.0,173.0,False,True,15.0,1.8,15208128816,15208128816,garmin_ping_431512328000,False,1,0,False,7.2725,58.81666666666667,8.087544402429243,3.025094534204194,145.0,83.7,52.0255,6.012182968097614
2,"{'id': 136751026, 'resource_state': 1}",Evening Run,8107.3,2772,2925,27.9,Run,Run,0.0,Garmin Forerunner 45,14307796395,2025-04-28T00:34:29Z,2025-04-27T20:34:29Z,(GMT-05:00) America/New_York,-14400.0,,,,4,3,0,1,0,"{'id': 'a14307796395', 'summary_polyline': 'm`naGlkcqLf@Q~@a@dAm@hC_BNSNEt@q@j@w@FQ^Y?M\\_Af@{@pAcDDg@He@Xe@f@eA`@{@Rw@d@m@fAiCtAoCTm@VcA^i@HW\\e@Kq@?QFCT@VGN_@w@eCCWSm@E]M[S[Qi@YiBYy@Q{AQoACe@BSs@qDKsAA]i@kAOaB[_CSw@Go@WmAEe@]_BGq@U{@Ii@Mc@Ye@EQEo@_@m@_@iA_@yAMkAGQIg@AWQm@Am@UkBWsASi@Ic@?KS{BBo@Gk@]gAOo@O[Ke@IKAM?a@Pc@pA_@^Yl@WFEx@WlAm@b@IvAH^LZ?d@GDBZAXI`@QR?`@kAp@cAb@g@DSTg@\\]t@e@\\[^e@TSLGdB_Bz@gAP[x@y@Zg@HUCKKUAI@kAU]Me@_@yEMm@Og@Wk@Yc@{AoBWg@u@wDI_AOy@g@qAW_@g@k@eAq@W]Mo@K{AAmGS_De@Q[Wa@c@i@]OG[EcBXe@AyAOe@AkAN}@TSVk@pB]nCSLM@y@b@_@ESG_A?]BgA`@c@BKDUAYRSd@ALLnC@l@?h@E`@CDEj@?dALfBCRJvBUr@Hb@NzBUxA@d@Cj@Ml@A`AETWv@I`@ATUXF`@@d@CVFz@AbCC\\CB]RM@IBO\\J|@C^RjB@r@Cr@CHUVELKHa@N_@ZKTBZFN?Ng@jACTD`@N\\I^@l@\\v@Ff@Er@@x@CFGf@Fd@?d@KRO|@BrCKd@CdB?jCAt@WfEOzAWt@U|@a@^ALBh@BFArDIrBWrCAbAIxAGd@Ah@M^@RIjAIRARMTAd@I\\El@?p@OjC@fDIzBUt@?t@GjBI|@U`A@NJJ@JCXMl@?ZEPEdB[tB@p@Kf@Az@Gv@@Jf@jAPd@\\\\Zb@r@t@vAfC^x@FRBZLh@BDVRJZ@PCF', 'resource_state': 2}",False,False,False,False,everyone,False,g20918350,"[42.34906, -71.129741]","[42.350419, -71.129209]",2.925,5.683,85.0,True,151.7,163.0,False,True,19.3,2.4,15267759584,15267759584,garmin_ping_433284667171,False,2,0,False,8.1073,46.2,5.698567957273075,3.441342987184389,151.7,85.0,50.4785,6.032840915724087
2,"{'id': 136751026, 'resource_state': 1}",Evening Run,8068.6,2713,2806,28.7,Run,Run,0.0,Garmin Forerunner 45,14337734412,2025-04-30T22:28:20Z,2025-04-30T18:28:20Z,(GMT-05:00) America/New_York,-14400.0,,,,4,3,0,1,0,"{'id': 'a14337734412', 'summary_polyline': 'aqnaGbecqLS_DQm@[{@o@wBSg@oAaCi@o@]S]y@Mk@MkA@cAFq@NQHoAEqBLa@Hc@F}AFo@Ry@DqA`@uDIu@Lk@RsBFkBOeA?e@Fy@NYDQTuFFs@@YJg@TkD?{AVuATkDJaADu@@q@Gs@LwAF_@L?g@I@Cu@Ck@@uCWsCMm@K{CMECO[AaANoAAw@Bs@Fm@Bo@@qBNaE@qDCc@GcDGeAQgCQuAKcBKs@_@{Ac@{BcBaHUsAKy@UcEQeAu@qCMaA_@aBg@_BkAoFy@_DgAcFi@gDjBq@r@QhIaDl@[l@Q~@c@hA_@d@Wp@Uj@W|B{@NIAQe@TQBAE@CDE^OFFALHRHn@NxBJ|@D`BFr@PtAx@~D^^Ph@?XFd@Rl@ZlBPt@Dp@WtEM`FIlA@|AIzB@x@]rIKvFSlC?~AUbGAbAGn@A|BEzACDA??OPHn@JDL?NAh@[z@?\\Eb@]nAA`@L`@LbA?r@@n@Hf@\\b@FB`@Gr@A\\ROtAIxAAp@hA\\FN?VCd@OZMd@Ab@Id@MrB@p@IpBAjBIr@SdAKlAAp@M|CEb@Ep@If@Bj@KlBEZSv@M`B@PGlC_@|H[tBFVO~@O~AApA]fD?JKpAMn@Hp@Zf@xAjBVb@JFr@nAZb@n@xAJf@@ZFF\\tA@\\Gd@@V', 'resource_state': 2}",False,False,False,False,everyone,False,g20918350,"[42.348821, -71.129905]","[42.350495, -71.129595]",2.974,4.56,84.5,True,160.5,178.0,False,True,15.0,1.7,15299051410,15299051410,garmin_ping_434228903088,False,2,0,False,8.0686,45.21666666666667,5.604028786489189,3.5569987358401702,160.5,84.5,48.8757,6.095429354317192
2,"{'id': 136751026, 'resource_state': 1}",Tempo… I think?,7786.6,2402,2488,22.7,Run,Run,0.0,Garmin Forerunner 45,14359921789,2025-05-03T01:16:00Z,2025-05-02T21:16:00Z,(GMT-05:00) America/New_York,-14400.0,,,,13,4,0,1,0,"{'id': 'a14359921789', 'summary_polyline': 'opnaGfbcqL@EQq@Gm@Oa@Ik@g@{As@wAy@wA[g@i@c@]g@Qa@KsANgDAu@Bw@Ei@Hu@HsACmAZw@D_BJUDSDcEZgBCiAN}@@eCCg@Bc@Ve@JkA@m@EcBEEi@AAERgAJsALk@B_@J_@?KACPcBCs@PyCNmERaDGAEQSYe@KmAGsCWiFY_@GS]AWPkBDkAIq@Rk@XqB?m@K{@DeACq@DiBOmAKsBIcDB{@I_Aa@yBEs@M{@Os@Ss@UmAs@eCUmAUw@Kq@U}@OgAO}AQaCQ}@YeAGs@a@yBWcA_@gAQo@g@}Ba@mAc@uBQm@]gB_AeDQoABG@Oo@}BUk@_AkDk@uDeBuF_@gBQsASmA}@kDYq@[iA_@wBk@yBg@cBg@mDs@wCGg@[kASSUc@Ie@Ui@Ks@K]Au@Kw@O_BIIeA?IMIm@VaEAc@TuEHoD\\gH?y@NyC?cCDmATuCDwBD[J?FjAx@|@p@dCZTTCd@{@VQ^@`@Rl@t@ZTb@R|Ab@d@Fv@Ff@Zp@RJVLr@JRjBdAzB`B`@l@n@pA^pAXvAPt@Hj@Z|AnAxHN\\Bj@`@tC^pA`@dANf@n@hA^pB^dBb@dCJfAf@pBHf@Dd@?f@BZCtAFj@Ll@T~Af@lCR|@V~AX|A', 'resource_state': 2}",False,False,False,False,everyone,False,g22839083,"[42.349686, -71.130027]","[42.351887, -71.091222]",3.242,5.329,84.1,True,164.0,190.0,False,True,15.0,1.3,15322305842,15322305842,garmin_ping_434909289914,False,8,0,False,7.7866,40.03333333333333,5.141311141362512,2.915264685485321,164.0,84.1,48.3547,5.993165019906452
